"Intercept","IMD","Asian","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD","MSOA21NM","x","y"
-7.32956686418933,0.019976483430682,0.0699928770516069,-0.129009460639356,0.00470096813063177,0.0326243997815856,0.00562120539407165,-0.024093964274244,0.0241809953719347,-0.0062125502441066,0.281215961768871,0.259659588480105,"E02000088","Bexley 024",547642.864469048,173205.916649521
-8.29089669735484,0.0139041286592539,0.0666850355737225,-0.105774727232497,-0.00199140486867485,0.0289028375284986,-0.00252651508971495,-0.0237953480026779,0.0115554958084675,-0.0126625923862253,0.438654170803704,0.235862355924857,"E02000089","Bexley 025",545084.242585149,172914.65436051
-7.88222288333645,0.0146049060989642,0.0652203731736695,-0.100047304806927,-0.00254203488398765,0.031519030756172,0.000824708823300608,-0.0279456188334608,0.00841967197683619,-0.0103488983802856,0.385032652101331,0.203349554450075,"E02000090","Bexley 026",545880.41630046,172225.772467763
-7.67542926704858,0.0159827753752274,0.0649200894427626,-0.101592422397665,-0.00201707394551551,0.0336011817246987,0.00388448103062644,-0.0304055805929196,0.00939192156970047,-0.00803597384947009,0.350738522506883,0.188958557009859,"E02000091","Bexley 027",546866.936652437,171710.662483696
-7.53975862933047,0.0203951964764946,0.0688657486200445,-0.122444529217677,0.000191198208947786,0.0353020793363503,0.00741599103170389,-0.0315074656700123,0.0162114404693354,-0.00633063231846686,0.314434664424839,0.19442579273238,"E02000092","Bexley 028",548646.816585438,171467.279127572
-6.56434889351952,0.0132824808395741,0.0145994709755214,0.0600040001294326,0.0171919276428701,-0.0127941434661885,-0.0163506841437241,-0.00360404205760864,-0.00765970804313416,0.00161778746758934,0.26780882210685,0.0759543594984602,"E02000093","Brent 001",519612.074402568,189690.941220268
-6.20984002831047,0.0125438879940792,0.013640341970702,0.0518864859175295,0.0170191996301486,-0.0163944410088777,-0.0146958982700956,-0.00240783233906331,0.00361106852843966,0.00394827797272088,0.245121050022896,0.0687359354482839,"E02000094","Brent 002",520666.03390685,189156.777321451
-6.23679761524507,0.0141915339664751,0.0159504779284458,0.0578802101223605,0.0175595041643144,-0.012634898266242,-0.00563096433402277,-0.00300417149001474,-0.00579646875210264,0.00546733518112357,0.216730431043016,0.080783071489688,"E02000095","Brent 003",519253.528451823,188678.065128168
-5.97643333861221,0.011207435808082,0.0115801320833369,0.0432795885972631,0.0118289783980679,-0.00613073066238872,0.00990108336147387,-0.00839950775842784,-0.0400611563088914,-0.000368529255535755,0.240513465764539,0.105107557942573,"E02000096","Brent 004",517633.451297015,188209.923196932
-5.79591468554647,0.0139085463394923,0.0162344788308977,0.0507264168639293,0.0182341772901607,-0.0176179564940326,-0.00250031341459737,-0.0011355911716686,0.00727359467719078,0.0101419897231245,0.17578872980019,0.070477949556282,"E02000097","Brent 005",520392.362146708,187860.813900338
-5.90548198140263,0.0139634254527585,0.0158224211942223,0.0510068169227168,0.0167219151545285,-0.0120555486686803,0.0117879402021668,-0.00330038670609028,-0.00609599029014678,0.00971615089235013,0.180653134847938,0.0935412307713485,"E02000098","Brent 006",518980.044437893,187546.053840423
-5.61356879888934,0.0093657182472038,0.0103757411668927,0.0343099783982066,0.0115621233333788,-0.00602068212249556,0.0241769414345632,-0.00789546737407082,-0.0431880452845991,0.00588627284560899,0.211466444871654,0.121857102955347,"E02000099","Brent 007",517818.866103195,186969.380795865
