BusinessTypeID,FHRSID,BusinessType,Hygiene,Latitude,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityName,Longitude,RatingValue
7843,1110622,Pub/bar/nightclub,5.0,51.36276627,19/00039/COMM,507,Croydon,-0.096724004,4
7844,1333892,Takeaway/sandwich shop,10.0,51.397539,21/00065/COMM,507,Croydon,-0.1027752,3
7843,1670461,Pub/bar/nightclub,0.0,51.33851242,23/00673/COMM,507,Croydon,-0.115675002,5
4613,1785799,Retailers - other,10.0,51.38503265,24/00716/COMM,507,Croydon,-0.097782999,3
4613,7149,Retailers - other,5.0,51.39368439,02695/0330/0/200,507,Croydon,-0.093470998,4
4613,190021,Retailers - other,5.0,51.38807297,11/00400/COMM,507,Croydon,-0.095760003,3
4613,35510,Retailers - other,0.0,51.36336899,10/00252/COMM,507,Croydon,-0.097374,4
7841,1609050,Other catering premises,0.0,51.35959625,23/00208/COMM,507,Croydon,-0.085349999,5
1,370626,Restaurant/Cafe/Canteen,5.0,51.30603409,12/00003/COMM,507,Croydon,-0.118799001,5
4613,1782150,Retailers - other,5.0,51.41308975,24/00696/COMM,507,Croydon,-0.124027997,5
4613,5551,Retailers - other,0.0,51.37656784,01939/0179/0/211,507,Croydon,-0.059811998,5
7844,1733304,Takeaway/sandwich shop,5.0,51.38333893,24/00340/COMM,507,Croydon,-0.108185999,4
1,1711372,Restaurant/Cafe/Canteen,0.0,51.3782083,24/00182/COMM,507,Croydon,-0.1242075,5
4613,1685267,Retailers - other,10.0,51.3735808,23/00792/COMM,507,Croydon,-0.1026886,4
7844,1517865,Takeaway/sandwich shop,0.0,51.3896637,22/00290/COMM,507,Croydon,-0.106688999,4
7844,963613,Takeaway/sandwich shop,0.0,51.39810944,17/00139/COMM,507,Croydon,-0.072714999,5
7844,1526434,Takeaway/sandwich shop,,51.39842224,22/00399/COMM,507,Croydon,-0.095114,4
7844,1877906,Takeaway/sandwich shop,10.0,51.31957626,25/00772/COMM,507,Croydon,-0.139513001,2
1,26369,Restaurant/Cafe/Canteen,0.0,51.32955551,08/00274/COMM,507,Croydon,-0.137573004,5
1,1813420,Restaurant/Cafe/Canteen,0.0,51.4098284,25/00314/COMM,507,Croydon,-0.1226563,4
1,1409176,Restaurant/Cafe/Canteen,5.0,51.38717651,21/00603/COMM,507,Croydon,-0.070559002,5
4613,1515908,Retailers - other,5.0,51.38486099,22/00280/COMM,507,Croydon,-0.074623004,5
7844,1787496,Takeaway/sandwich shop,,51.42241669,24/00728/COMM,507,Croydon,-0.106284998,5
7844,1855482,Takeaway/sandwich shop,5.0,51.37321472,25/00610/COMM,507,Croydon,-0.102712996,5
1,1500239,Restaurant/Cafe/Canteen,10.0,51.41409683,22/00252/COMM,507,Croydon,-0.124145001,4
7844,1295637,Takeaway/sandwich shop,0.0,51.39550018,20/00589/COMM,507,Croydon,-0.114684999,5
1,1835835,Restaurant/Cafe/Canteen,10.0,51.41962051,25/00446/COMM,507,Croydon,-0.079304002,4
1,937191,Restaurant/Cafe/Canteen,0.0,51.39699554,16/00706/COMM,507,Croydon,-0.092427999,5
7844,1863709,Takeaway/sandwich shop,5.0,51.41776657,25/00668/COMM,507,Croydon,-0.080935001,5
1,1397810,Restaurant/Cafe/Canteen,5.0,51.4195769,21/00334/COMM,507,Croydon,-0.0810653,5
1,10475,Restaurant/Cafe/Canteen,10.0,51.39849091,04/00209/COMM,507,Croydon,-0.100445002,4
1,1341320,Restaurant/Cafe/Canteen,5.0,51.397892,21/00120/COMM,507,Croydon,-0.075787,5
7844,1159918,Takeaway/sandwich shop,0.0,51.40120316,19/00276/COMM,507,Croydon,-0.118533999,5
7844,7148,Takeaway/sandwich shop,10.0,51.39362717,02695/0321/0/200,507,Croydon,-0.093947999,4
7844,1660025,Takeaway/sandwich shop,5.0,51.33806229,23/00573/COMM,507,Croydon,-0.116253003,5
4613,1194758,Retailers - other,10.0,51.39296341,19/00432/COMM,507,Croydon,-0.074225001,4
4613,7035,Retailers - other,0.0,51.39660645,02671/0886/0/201,507,Croydon,-0.115185998,4
7844,1430862,Takeaway/sandwich shop,5.0,51.3386133,21/00777/COMM,507,Croydon,-0.1164221,5
4613,1022127,Retailers - other,5.0,51.40049362,17/00560/COMM,507,Croydon,-0.118116997,3
4613,2424,Retailers - other,5.0,51.37392807,00899/0060/0/200,507,Croydon,-0.097511001,5
7844,7141,Takeaway/sandwich shop,5.0,51.38587952,02695/0081/0/201,507,Croydon,-0.097402997,4
1,740990,Restaurant/Cafe/Canteen,5.0,51.36565781,01961/0069/3/211,507,Croydon,-0.098757997,5
4613,15426,Retailers - other,0.0,51.39871979,05/00223/COMM,507,Croydon,-0.095131002,5
1,1475524,Restaurant/Cafe/Canteen,0.0,51.38254547,22/00138/COMM,507,Croydon,-0.068008997,5
4613,1380125,Retailers - other,5.0,51.3782792,21/00341/COMM,507,Croydon,-0.1035003,4
1,1039606,Restaurant/Cafe/Canteen,5.0,51.3790713,18/00122/COMM,507,Croydon,-0.1013264,4
4613,1616522,Retailers - other,0.0,51.3635343,23/00261/COMM,507,Croydon,-0.097616,5
7844,1668790,Takeaway/sandwich shop,0.0,51.37498856,23/00650/COMM,507,Croydon,-0.092897996,5
1,1787497,Restaurant/Cafe/Canteen,5.0,51.3443768,24/00729/COMM,507,Croydon,-0.105761,5
4613,4378,Retailers - other,0.0,51.39818192,01081/0026/0/200,507,Croydon,-0.093585998,2
1,998245,Restaurant/Cafe/Canteen,5.0,51.33929062,17/00382/COMM,507,Croydon,-0.117106996,5
4613,1691257,Retailers - other,0.0,51.39622116,24/00025/COMM,507,Croydon,-0.107482001,5
1,1728018,Restaurant/Cafe/Canteen,5.0,51.4191294,24/00314/COMM,507,Croydon,-0.0795451,5
1,294048,Restaurant/Cafe/Canteen,0.0,51.512917,PI/000008080,508,City of London Corporation,-0.089031,4
1,1848503,Restaurant/Cafe/Canteen,5.0,51.5140299,25/00504/COMM,508,City of London Corporation,-0.083339,5
1,1210870,Restaurant/Cafe/Canteen,0.0,51.51213074,PI/000033255,508,City of London Corporation,-0.080522001,5
1,1063318,Restaurant/Cafe/Canteen,0.0,51.5178,PI/000032647,508,City of London Corporation,-0.101784,5
1,1134946,Restaurant/Cafe/Canteen,5.0,51.5162042,PI/000034113,508,City of London Corporation,-0.0771797,5
4613,1688528,Retailers - other,0.0,51.517912,24/00006/COMM,508,City of London Corporation,-0.088778,4
