Middle layer Super Output Areas Code,Middle layer Super Output Areas,Age (101 categories) Code,Age (101 categories),Observation
E02000801,Richmond upon Thames 018,23,Aged 23 years,64
E02000801,Richmond upon Thames 018,24,Aged 24 years,67
E02000801,Richmond upon Thames 018,25,Aged 25 years,68
E02000801,Richmond upon Thames 018,26,Aged 26 years,59
E02000801,Richmond upon Thames 018,27,Aged 27 years,74
E02000801,Richmond upon Thames 018,28,Aged 28 years,69
E02000801,Richmond upon Thames 018,29,Aged 29 years,67
E02000801,Richmond upon Thames 018,30,Aged 30 years,78
E02000801,Richmond upon Thames 018,31,Aged 31 years,80
E02000801,Richmond upon Thames 018,32,Aged 32 years,83
E02000801,Richmond upon Thames 018,33,Aged 33 years,84
E02000801,Richmond upon Thames 018,34,Aged 34 years,77
E02000801,Richmond upon Thames 018,35,Aged 35 years,105
E02000801,Richmond upon Thames 018,36,Aged 36 years,111
E02000801,Richmond upon Thames 018,37,Aged 37 years,96
E02000801,Richmond upon Thames 018,38,Aged 38 years,116
E02000801,Richmond upon Thames 018,39,Aged 39 years,110
E02000801,Richmond upon Thames 018,40,Aged 40 years,105
E02000801,Richmond upon Thames 018,41,Aged 41 years,116
E02000801,Richmond upon Thames 018,42,Aged 42 years,113
E02000801,Richmond upon Thames 018,43,Aged 43 years,122
E02000801,Richmond upon Thames 018,44,Aged 44 years,112
E02000801,Richmond upon Thames 018,45,Aged 45 years,104
E02000801,Richmond upon Thames 018,46,Aged 46 years,142
E02000801,Richmond upon Thames 018,47,Aged 47 years,120
E02000801,Richmond upon Thames 018,48,Aged 48 years,150
E02000801,Richmond upon Thames 018,49,Aged 49 years,123
E02000801,Richmond upon Thames 018,50,Aged 50 years,120
E02000801,Richmond upon Thames 018,51,Aged 51 years,111
E02000801,Richmond upon Thames 018,52,Aged 52 years,107
E02000801,Richmond upon Thames 018,53,Aged 53 years,120
E02000801,Richmond upon Thames 018,54,Aged 54 years,114
E02000801,Richmond upon Thames 018,55,Aged 55 years,141
E02000801,Richmond upon Thames 018,56,Aged 56 years,120
E02000801,Richmond upon Thames 018,57,Aged 57 years,104
E02000801,Richmond upon Thames 018,58,Aged 58 years,101
E02000801,Richmond upon Thames 018,59,Aged 59 years,80
E02000801,Richmond upon Thames 018,60,Aged 60 years,81
E02000801,Richmond upon Thames 018,61,Aged 61 years,78
E02000801,Richmond upon Thames 018,62,Aged 62 years,76
E02000801,Richmond upon Thames 018,63,Aged 63 years,75
E02000801,Richmond upon Thames 018,64,Aged 64 years,83
E02000801,Richmond upon Thames 018,65,Aged 65 years,58
E02000801,Richmond upon Thames 018,66,Aged 66 years,64
E02000801,Richmond upon Thames 018,67,Aged 67 years,69
E02000801,Richmond upon Thames 018,68,Aged 68 years,55
E02000801,Richmond upon Thames 018,69,Aged 69 years,63
E02000801,Richmond upon Thames 018,70,Aged 70 years,59
E02000801,Richmond upon Thames 018,71,Aged 71 years,61
E02000801,Richmond upon Thames 018,72,Aged 72 years,59
E02000801,Richmond upon Thames 018,73,Aged 73 years,79
E02000801,Richmond upon Thames 018,74,Aged 74 years,64
E02000801,Richmond upon Thames 018,75,Aged 75 years,50
E02000801,Richmond upon Thames 018,76,Aged 76 years,47
E02000801,Richmond upon Thames 018,77,Aged 77 years,47
E02000801,Richmond upon Thames 018,78,Aged 78 years,46
E02000801,Richmond upon Thames 018,79,Aged 79 years,34
E02000801,Richmond upon Thames 018,80,Aged 80 years,19
E02000801,Richmond upon Thames 018,81,Aged 81 years,27
E02000801,Richmond upon Thames 018,82,Aged 82 years,26
E02000801,Richmond upon Thames 018,83,Aged 83 years,18
E02000801,Richmond upon Thames 018,84,Aged 84 years,18
E02000801,Richmond upon Thames 018,85,Aged 85 years,14
E02000801,Richmond upon Thames 018,86,Aged 86 years,13
E02000801,Richmond upon Thames 018,87,Aged 87 years,5
E02000801,Richmond upon Thames 018,88,Aged 88 years,15
E02000801,Richmond upon Thames 018,89,Aged 89 years,7
E02000801,Richmond upon Thames 018,90,Aged 90 years,6
E02000801,Richmond upon Thames 018,91,Aged 91 years,11
E02000801,Richmond upon Thames 018,92,Aged 92 years,4
E02000801,Richmond upon Thames 018,93,Aged 93 years,3
E02000801,Richmond upon Thames 018,94,Aged 94 years,5
E02000801,Richmond upon Thames 018,95,Aged 95 years,1
E02000801,Richmond upon Thames 018,96,Aged 96 years,2
E02000801,Richmond upon Thames 018,97,Aged 97 years,0
E02000801,Richmond upon Thames 018,98,Aged 98 years,1
E02000801,Richmond upon Thames 018,99,Aged 99 years,1
E02000801,Richmond upon Thames 018,100,Aged 100 years and over,1
E02000802,Richmond upon Thames 019,0,Aged under 1 year,63
E02000802,Richmond upon Thames 019,1,Aged 1 year,56
E02000802,Richmond upon Thames 019,2,Aged 2 years,66
E02000802,Richmond upon Thames 019,3,Aged 3 years,69
E02000802,Richmond upon Thames 019,4,Aged 4 years,75
E02000802,Richmond upon Thames 019,5,Aged 5 years,79
E02000802,Richmond upon Thames 019,6,Aged 6 years,78
E02000802,Richmond upon Thames 019,7,Aged 7 years,93
E02000802,Richmond upon Thames 019,8,Aged 8 years,99
E02000802,Richmond upon Thames 019,9,Aged 9 years,95
E02000802,Richmond upon Thames 019,10,Aged 10 years,104
E02000802,Richmond upon Thames 019,11,Aged 11 years,111
E02000802,Richmond upon Thames 019,12,Aged 12 years,105
E02000802,Richmond upon Thames 019,13,Aged 13 years,89
E02000802,Richmond upon Thames 019,14,Aged 14 years,101
E02000802,Richmond upon Thames 019,15,Aged 15 years,74
E02000802,Richmond upon Thames 019,16,Aged 16 years,69
E02000802,Richmond upon Thames 019,17,Aged 17 years,72
E02000802,Richmond upon Thames 019,18,Aged 18 years,57
E02000802,Richmond upon Thames 019,19,Aged 19 years,31
E02000802,Richmond upon Thames 019,20,Aged 20 years,28
E02000802,Richmond upon Thames 019,21,Aged 21 years,49
E02000802,Richmond upon Thames 019,22,Aged 22 years,61
E02000802,Richmond upon Thames 019,23,Aged 23 years,72
E02000802,Richmond upon Thames 019,24,Aged 24 years,75
E02000802,Richmond upon Thames 019,25,Aged 25 years,69
E02000802,Richmond upon Thames 019,26,Aged 26 years,66
E02000802,Richmond upon Thames 019,27,Aged 27 years,74
E02000802,Richmond upon Thames 019,28,Aged 28 years,70
E02000802,Richmond upon Thames 019,29,Aged 29 years,91
E02000802,Richmond upon Thames 019,30,Aged 30 years,90
E02000802,Richmond upon Thames 019,31,Aged 31 years,87
E02000802,Richmond upon Thames 019,32,Aged 32 years,75
E02000802,Richmond upon Thames 019,33,Aged 33 years,89
E02000802,Richmond upon Thames 019,34,Aged 34 years,82
E02000802,Richmond upon Thames 019,35,Aged 35 years,97
E02000802,Richmond upon Thames 019,36,Aged 36 years,93
E02000802,Richmond upon Thames 019,37,Aged 37 years,98
E02000802,Richmond upon Thames 019,38,Aged 38 years,81
E02000802,Richmond upon Thames 019,39,Aged 39 years,99
E02000802,Richmond upon Thames 019,40,Aged 40 years,105
E02000802,Richmond upon Thames 019,41,Aged 41 years,128
E02000802,Richmond upon Thames 019,42,Aged 42 years,114
E02000802,Richmond upon Thames 019,43,Aged 43 years,121
E02000802,Richmond upon Thames 019,44,Aged 44 years,132
E02000802,Richmond upon Thames 019,45,Aged 45 years,102
E02000802,Richmond upon Thames 019,46,Aged 46 years,133
E02000802,Richmond upon Thames 019,47,Aged 47 years,120
E02000802,Richmond upon Thames 019,48,Aged 48 years,120
E02000802,Richmond upon Thames 019,49,Aged 49 years,107
E02000802,Richmond upon Thames 019,50,Aged 50 years,113
E02000802,Richmond upon Thames 019,51,Aged 51 years,77
E02000802,Richmond upon Thames 019,52,Aged 52 years,93
E02000802,Richmond upon Thames 019,53,Aged 53 years,118
E02000802,Richmond upon Thames 019,54,Aged 54 years,118
E02000802,Richmond upon Thames 019,55,Aged 55 years,104
E02000802,Richmond upon Thames 019,56,Aged 56 years,115
E02000802,Richmond upon Thames 019,57,Aged 57 years,107
E02000802,Richmond upon Thames 019,58,Aged 58 years,94
E02000802,Richmond upon Thames 019,59,Aged 59 years,98
E02000802,Richmond upon Thames 019,60,Aged 60 years,94
E02000802,Richmond upon Thames 019,61,Aged 61 years,77
E02000802,Richmond upon Thames 019,62,Aged 62 years,65
E02000802,Richmond upon Thames 019,63,Aged 63 years,84
E02000802,Richmond upon Thames 019,64,Aged 64 years,69
E02000802,Richmond upon Thames 019,65,Aged 65 years,56
E02000802,Richmond upon Thames 019,66,Aged 66 years,62
E02000802,Richmond upon Thames 019,67,Aged 67 years,60
E02000802,Richmond upon Thames 019,68,Aged 68 years,72
E02000802,Richmond upon Thames 019,69,Aged 69 years,74
E02000802,Richmond upon Thames 019,70,Aged 70 years,64
E02000802,Richmond upon Thames 019,71,Aged 71 years,58
E02000802,Richmond upon Thames 019,72,Aged 72 years,69
E02000802,Richmond upon Thames 019,73,Aged 73 years,80
E02000802,Richmond upon Thames 019,74,Aged 74 years,78
E02000802,Richmond upon Thames 019,75,Aged 75 years,52
E02000802,Richmond upon Thames 019,76,Aged 76 years,55
E02000802,Richmond upon Thames 019,77,Aged 77 years,50
E02000802,Richmond upon Thames 019,78,Aged 78 years,46
E02000802,Richmond upon Thames 019,79,Aged 79 years,42
E02000802,Richmond upon Thames 019,80,Aged 80 years,40
E02000802,Richmond upon Thames 019,81,Aged 81 years,31
E02000802,Richmond upon Thames 019,82,Aged 82 years,42
E02000802,Richmond upon Thames 019,83,Aged 83 years,27
E02000802,Richmond upon Thames 019,84,Aged 84 years,22
E02000802,Richmond upon Thames 019,85,Aged 85 years,28
E02000802,Richmond upon Thames 019,86,Aged 86 years,22
E02000802,Richmond upon Thames 019,87,Aged 87 years,25
E02000802,Richmond upon Thames 019,88,Aged 88 years,16
E02000802,Richmond upon Thames 019,89,Aged 89 years,22
E02000802,Richmond upon Thames 019,90,Aged 90 years,15
E02000802,Richmond upon Thames 019,91,Aged 91 years,12
E02000802,Richmond upon Thames 019,92,Aged 92 years,11
E02000802,Richmond upon Thames 019,93,Aged 93 years,10
E02000802,Richmond upon Thames 019,94,Aged 94 years,5
E02000802,Richmond upon Thames 019,95,Aged 95 years,7
E02000802,Richmond upon Thames 019,96,Aged 96 years,3
E02000802,Richmond upon Thames 019,97,Aged 97 years,1
E02000802,Richmond upon Thames 019,98,Aged 98 years,1
E02000802,Richmond upon Thames 019,99,Aged 99 years,5
E02000802,Richmond upon Thames 019,100,Aged 100 years and over,0
E02000803,Richmond upon Thames 020,0,Aged under 1 year,91
E02000803,Richmond upon Thames 020,1,Aged 1 year,107
E02000803,Richmond upon Thames 020,2,Aged 2 years,109
E02000803,Richmond upon Thames 020,3,Aged 3 years,109
E02000803,Richmond upon Thames 020,4,Aged 4 years,109
E02000803,Richmond upon Thames 020,5,Aged 5 years,138
E02000803,Richmond upon Thames 020,6,Aged 6 years,115
E02000803,Richmond upon Thames 020,7,Aged 7 years,119
E02000803,Richmond upon Thames 020,8,Aged 8 years,128
E02000803,Richmond upon Thames 020,9,Aged 9 years,127
E02000803,Richmond upon Thames 020,10,Aged 10 years,135
E02000803,Richmond upon Thames 020,11,Aged 11 years,128
E02000803,Richmond upon Thames 020,12,Aged 12 years,134
E02000803,Richmond upon Thames 020,13,Aged 13 years,131
E02000803,Richmond upon Thames 020,14,Aged 14 years,103
E02000803,Richmond upon Thames 020,15,Aged 15 years,110
E02000803,Richmond upon Thames 020,16,Aged 16 years,117
E02000803,Richmond upon Thames 020,17,Aged 17 years,138
E02000803,Richmond upon Thames 020,18,Aged 18 years,94
E02000803,Richmond upon Thames 020,19,Aged 19 years,50
E02000803,Richmond upon Thames 020,20,Aged 20 years,68
E02000803,Richmond upon Thames 020,21,Aged 21 years,63
E02000803,Richmond upon Thames 020,22,Aged 22 years,107
E02000803,Richmond upon Thames 020,23,Aged 23 years,101
E02000803,Richmond upon Thames 020,24,Aged 24 years,76
E02000803,Richmond upon Thames 020,25,Aged 25 years,97
E02000803,Richmond upon Thames 020,26,Aged 26 years,90
E02000803,Richmond upon Thames 020,27,Aged 27 years,88
E02000803,Richmond upon Thames 020,28,Aged 28 years,102
E02000803,Richmond upon Thames 020,29,Aged 29 years,101
E02000803,Richmond upon Thames 020,30,Aged 30 years,113
E02000803,Richmond upon Thames 020,31,Aged 31 years,92
E02000803,Richmond upon Thames 020,32,Aged 32 years,98
E02000803,Richmond upon Thames 020,33,Aged 33 years,109
E02000803,Richmond upon Thames 020,34,Aged 34 years,116
E02000803,Richmond upon Thames 020,35,Aged 35 years,110
E02000803,Richmond upon Thames 020,36,Aged 36 years,128
E02000803,Richmond upon Thames 020,37,Aged 37 years,140
E02000803,Richmond upon Thames 020,38,Aged 38 years,131
E02000803,Richmond upon Thames 020,39,Aged 39 years,128
E02000803,Richmond upon Thames 020,40,Aged 40 years,156
E02000803,Richmond upon Thames 020,41,Aged 41 years,158
E02000803,Richmond upon Thames 020,42,Aged 42 years,159
E02000803,Richmond upon Thames 020,43,Aged 43 years,158
E02000803,Richmond upon Thames 020,44,Aged 44 years,152
E02000803,Richmond upon Thames 020,45,Aged 45 years,164
E02000803,Richmond upon Thames 020,46,Aged 46 years,142
E02000803,Richmond upon Thames 020,47,Aged 47 years,149
E02000803,Richmond upon Thames 020,48,Aged 48 years,140
E02000803,Richmond upon Thames 020,49,Aged 49 years,134
E02000803,Richmond upon Thames 020,50,Aged 50 years,142
E02000803,Richmond upon Thames 020,51,Aged 51 years,142
E02000803,Richmond upon Thames 020,52,Aged 52 years,133
E02000803,Richmond upon Thames 020,53,Aged 53 years,151
E02000803,Richmond upon Thames 020,54,Aged 54 years,146
E02000803,Richmond upon Thames 020,55,Aged 55 years,159
E02000803,Richmond upon Thames 020,56,Aged 56 years,153
E02000803,Richmond upon Thames 020,57,Aged 57 years,159
E02000803,Richmond upon Thames 020,58,Aged 58 years,144
E02000803,Richmond upon Thames 020,59,Aged 59 years,131
E02000803,Richmond upon Thames 020,60,Aged 60 years,116
E02000803,Richmond upon Thames 020,61,Aged 61 years,129
E02000803,Richmond upon Thames 020,62,Aged 62 years,115
E02000803,Richmond upon Thames 020,63,Aged 63 years,108
E02000803,Richmond upon Thames 020,64,Aged 64 years,108
E02000803,Richmond upon Thames 020,65,Aged 65 years,92
E02000803,Richmond upon Thames 020,66,Aged 66 years,131
E02000803,Richmond upon Thames 020,67,Aged 67 years,111
E02000803,Richmond upon Thames 020,68,Aged 68 years,93
E02000803,Richmond upon Thames 020,69,Aged 69 years,96
E02000803,Richmond upon Thames 020,70,Aged 70 years,102
E02000803,Richmond upon Thames 020,71,Aged 71 years,100
E02000803,Richmond upon Thames 020,72,Aged 72 years,92
E02000803,Richmond upon Thames 020,73,Aged 73 years,114
E02000803,Richmond upon Thames 020,74,Aged 74 years,106
E02000803,Richmond upon Thames 020,75,Aged 75 years,71
E02000803,Richmond upon Thames 020,76,Aged 76 years,79
E02000803,Richmond upon Thames 020,77,Aged 77 years,67
E02000803,Richmond upon Thames 020,78,Aged 78 years,48
E02000803,Richmond upon Thames 020,79,Aged 79 years,42
E02000803,Richmond upon Thames 020,80,Aged 80 years,55
E02000803,Richmond upon Thames 020,81,Aged 81 years,49
E02000803,Richmond upon Thames 020,82,Aged 82 years,52
E02000803,Richmond upon Thames 020,83,Aged 83 years,51
E02000803,Richmond upon Thames 020,84,Aged 84 years,37
E02000803,Richmond upon Thames 020,85,Aged 85 years,33
E02000803,Richmond upon Thames 020,86,Aged 86 years,22
E02000803,Richmond upon Thames 020,87,Aged 87 years,35
E02000803,Richmond upon Thames 020,88,Aged 88 years,38
E02000803,Richmond upon Thames 020,89,Aged 89 years,23
E02000803,Richmond upon Thames 020,90,Aged 90 years,25
E02000803,Richmond upon Thames 020,91,Aged 91 years,18
E02000803,Richmond upon Thames 020,92,Aged 92 years,11
E02000803,Richmond upon Thames 020,93,Aged 93 years,7
E02000803,Richmond upon Thames 020,94,Aged 94 years,5
E02000803,Richmond upon Thames 020,95,Aged 95 years,7
E02000803,Richmond upon Thames 020,96,Aged 96 years,5
E02000803,Richmond upon Thames 020,97,Aged 97 years,2
E02000803,Richmond upon Thames 020,98,Aged 98 years,0
E02000803,Richmond upon Thames 020,99,Aged 99 years,0
E02000803,Richmond upon Thames 020,100,Aged 100 years and over,2
E02000804,Richmond upon Thames 021,0,Aged under 1 year,84
E02000804,Richmond upon Thames 021,1,Aged 1 year,73
E02000804,Richmond upon Thames 021,2,Aged 2 years,89
E02000804,Richmond upon Thames 021,3,Aged 3 years,86
E02000804,Richmond upon Thames 021,4,Aged 4 years,73
E02000804,Richmond upon Thames 021,5,Aged 5 years,83
E02000804,Richmond upon Thames 021,6,Aged 6 years,96
E02000804,Richmond upon Thames 021,7,Aged 7 years,87
E02000804,Richmond upon Thames 021,8,Aged 8 years,62
E02000804,Richmond upon Thames 021,9,Aged 9 years,80
E02000804,Richmond upon Thames 021,10,Aged 10 years,78
E02000804,Richmond upon Thames 021,11,Aged 11 years,72
E02000804,Richmond upon Thames 021,12,Aged 12 years,72
E02000804,Richmond upon Thames 021,13,Aged 13 years,78
E02000804,Richmond upon Thames 021,14,Aged 14 years,81
E02000804,Richmond upon Thames 021,15,Aged 15 years,84
E02000804,Richmond upon Thames 021,16,Aged 16 years,77
E02000804,Richmond upon Thames 021,17,Aged 17 years,87
E02000804,Richmond upon Thames 021,18,Aged 18 years,51
E02000804,Richmond upon Thames 021,19,Aged 19 years,33
E02000804,Richmond upon Thames 021,20,Aged 20 years,70
E02000804,Richmond upon Thames 021,21,Aged 21 years,84
E02000804,Richmond upon Thames 021,22,Aged 22 years,80
E02000804,Richmond upon Thames 021,23,Aged 23 years,71
E02000804,Richmond upon Thames 021,24,Aged 24 years,77
E02000804,Richmond upon Thames 021,25,Aged 25 years,72
E02000804,Richmond upon Thames 021,26,Aged 26 years,78
E02000804,Richmond upon Thames 021,27,Aged 27 years,79
E02000804,Richmond upon Thames 021,28,Aged 28 years,79
E02000804,Richmond upon Thames 021,29,Aged 29 years,76
E02000804,Richmond upon Thames 021,30,Aged 30 years,67
E02000804,Richmond upon Thames 021,31,Aged 31 years,74
E02000804,Richmond upon Thames 021,32,Aged 32 years,89
E02000804,Richmond upon Thames 021,33,Aged 33 years,100
E02000804,Richmond upon Thames 021,34,Aged 34 years,97
E02000804,Richmond upon Thames 021,35,Aged 35 years,114
E02000804,Richmond upon Thames 021,36,Aged 36 years,89
E02000804,Richmond upon Thames 021,37,Aged 37 years,111
E02000804,Richmond upon Thames 021,38,Aged 38 years,105
E02000804,Richmond upon Thames 021,39,Aged 39 years,91
E02000804,Richmond upon Thames 021,40,Aged 40 years,117
E02000804,Richmond upon Thames 021,41,Aged 41 years,122
E02000804,Richmond upon Thames 021,42,Aged 42 years,104
E02000804,Richmond upon Thames 021,43,Aged 43 years,121
E02000804,Richmond upon Thames 021,44,Aged 44 years,135
E02000804,Richmond upon Thames 021,45,Aged 45 years,97
E02000804,Richmond upon Thames 021,46,Aged 46 years,102
E02000804,Richmond upon Thames 021,47,Aged 47 years,139
E02000804,Richmond upon Thames 021,48,Aged 48 years,120
E02000804,Richmond upon Thames 021,49,Aged 49 years,111
E02000804,Richmond upon Thames 021,50,Aged 50 years,118
E02000804,Richmond upon Thames 021,51,Aged 51 years,97
E02000804,Richmond upon Thames 021,52,Aged 52 years,135
E02000804,Richmond upon Thames 021,53,Aged 53 years,125
E02000804,Richmond upon Thames 021,54,Aged 54 years,112
E02000804,Richmond upon Thames 021,55,Aged 55 years,117
